temp,hum_air,hum_soil,hour,target_action
12.26,62.44,50.68,2,0
18.46,63.6,57.83,23,0
14.14,35.99,58.32,3,0
22.78,58.24,20.98,19,0
25.2,82.67,59.07,19,0
26.4,60.66,27.47,19,0
16.27,38.98,25.63,3,0
25.92,53.94,49.43,8,0
12.27,77.84,25.37,5,0
19.18,34.45,11.02,2,0
23.07,65.63,29.3,19,0
15.55,92.57,49.12,21,0
36.42,51.62,26.64,14,2
18.04,28.05,43.88,3,0
34.65,69.32,45.63,11,2
26.22,28.3,49.82,9,0
26.39,38.41,59.14,18,0
31.36,28.39,32.66,13,1
13.33,36.95,17.49,20,0
14.36,84.85,26.18,0,0
21.81,76.44,32.63,23,0
24.5,48.93,48.69,16,0
24.9,87.8,8.75,7,1
32.31,71.56,26.0,13,2
12.02,56.34,52.45,2,0
40.77,29.78,46.24,14,2
17.23,76.15,49.71,5,0
19.46,51.29,54.27,4,0
39.17,46.2,52.64,11,2
12.16,45.18,46.88,21,0
41.74,25.54,33.06,12,2
13.08,76.99,64.07,5,0
15.62,35.17,40.44,0,0
19.2,61.45,19.56,0,0
25.16,26.13,24.69,9,1
27.55,68.95,47.53,7,0
15.14,50.86,60.71,22,0
14.21,69.15,18.19,4,0
12.96,31.29,12.69,22,0
19.7,43.64,58.25,3,0
39.65,32.72,60.17,13,2
23.7,70.22,23.75,19,0
34.92,32.6,29.51,14,2
17.71,68.2,45.63,0,0
13.94,34.43,26.81,1,0
28.63,91.03,58.0,12,0
36.66,54.15,14.13,13,2
38.95,33.86,10.16,12,2
28.39,27.93,19.88,12,1
20.82,48.06,24.31,20,0
15.29,87.4,14.44,3,0
32.03,35.07,11.74,11,2
20.41,80.36,51.07,1,0
37.32,54.22,17.36,13,2
30.15,81.2,60.09,10,0
37.77,86.2,28.98,11,2
29.0,94.85,46.22,16,0
35.15,29.77,20.85,11,2
20.83,80.74,21.7,20,0
27.09,29.88,40.76,18,0
12.58,47.04,39.96,4,0
30.23,70.24,51.82,15,0
28.01,56.31,51.2,13,0
34.66,64.57,46.23,13,2
33.87,92.63,33.6,11,2
30.83,82.31,58.77,12,0
13.7,50.46,43.49,21,0
39.09,67.0,64.44,14,2
12.54,28.39,54.7,20,0
36.1,56.7,10.53,14,2
26.38,67.59,26.27,7,1
36.54,75.03,40.6,14,2
25.95,88.11,49.12,7,0
31.41,44.81,39.37,13,0
22.9,88.15,52.81,8,0
34.31,71.31,24.11,13,2
19.63,30.44,18.48,4,0
33.58,51.62,11.07,11,2
17.8,58.36,40.68,5,0
33.67,49.67,47.25,12,2
20.81,33.12,26.59,21,0
20.36,63.61,42.97,0,0
36.34,34.22,10.97,12,2
36.41,89.05,13.66,11,2
32.74,85.57,48.0,11,2
39.72,58.27,28.98,13,2
16.69,29.74,46.27,20,0
20.08,63.65,55.41,2,0
20.82,66.46,56.6,5,0
21.16,87.19,17.81,2,0
21.84,29.73,35.72,23,0
32.91,73.45,49.83,13,2
20.12,64.4,52.12,0,0
20.58,37.23,52.73,22,0
29.11,33.52,21.01,10,1
17.8,73.58,18.97,21,0
22.95,48.79,41.63,9,0
13.74,95.0,50.24,23,0
40.58,87.58,26.19,12,2
21.52,64.6,13.97,2,0
37.5,69.92,48.85,12,2
27.9,36.12,25.08,19,0
18.85,87.58,17.48,5,0
17.8,57.13,16.42,5,0
32.85,61.49,25.95,14,2
40.95,86.12,41.78,11,2
17.49,25.44,28.43,4,0
15.46,59.6,9.18,4,0
23.61,68.87,13.52,8,1
23.81,36.15,24.56,16,1
36.19,29.78,45.6,12,2
26.07,62.45,13.62,9,1
13.87,63.33,39.96,0,0
39.62,48.12,14.83,14,2
23.2,86.76,20.06,6,1
32.06,46.08,17.81,11,2
32.02,61.15,11.83,11,2
13.69,38.07,46.27,3,0
12.11,25.78,34.41,21,0
14.64,54.82,55.37,0,0
40.7,61.89,13.64,11,2
35.82,78.53,16.25,11,2
15.96,56.41,25.47,23,0
30.45,44.51,51.65,11,0
30.36,67.3,25.43,15,1
12.02,51.68,31.28,20,0
24.87,41.34,25.19,19,0
33.35,88.72,12.57,11,2
17.6,62.57,61.55,0,0
37.53,39.03,39.27,12,2
31.81,71.96,52.91,10,0
12.21,81.22,45.53,22,0
37.65,78.1,37.31,14,2
12.58,66.97,13.11,3,0
38.64,61.37,44.64,11,2
22.01,79.41,16.86,16,1
32.96,74.57,31.62,11,2
35.62,65.0,43.86,11,2
20.44,71.04,52.59,20,0
22.69,36.8,47.05,6,0
27.29,26.4,46.28,19,0
29.48,90.18,16.5,9,1
20.76,90.47,27.73,1,0
41.77,80.16,10.45,14,2
34.11,51.06,49.01,13,2
20.22,35.55,62.3,21,0
31.21,50.01,23.05,9,1
25.06,75.84,13.0,17,1
37.81,48.46,35.11,11,2
21.87,80.71,56.83,22,0
17.64,72.11,39.46,2,0
13.38,69.1,10.67,2,0
41.53,90.12,63.53,14,2
22.78,87.54,55.23,19,0
18.62,74.82,15.5,4,0
26.75,38.95,60.54,9,0
20.75,90.72,33.69,22,0
18.99,40.9,29.2,23,0
30.49,51.08,34.28,11,1
14.25,82.87,55.57,20,0
27.27,39.61,45.59,9,0
23.62,69.7,11.38,17,1
27.98,57.05,62.58,7,0
21.61,68.68,16.42,1,0
29.11,92.06,50.5,13,0
14.45,81.59,44.26,5,0
23.28,45.71,18.69,8,1
19.12,29.01,17.73,4,0
25.14,92.69,57.61,7,0
23.95,65.96,31.92,16,1
30.94,37.12,45.31,15,0
30.86,68.9,36.73,11,0
24.4,27.96,49.46,8,0
17.45,38.13,35.32,20,0
29.46,69.28,24.38,15,1
41.0,53.17,28.71,13,2
17.56,47.76,56.97,5,0
14.07,70.88,34.68,21,0
19.94,85.65,20.17,21,0
24.39,72.5,61.27,19,0
21.19,57.44,53.41,2,0
37.04,71.12,11.17,13,2
26.79,73.7,64.94,6,0
19.38,79.25,47.61,22,0
40.51,46.49,17.14,12,2
15.75,33.01,21.52,5,0
15.69,72.73,47.47,20,0
19.36,33.48,52.45,23,0
14.3,57.34,21.63,0,0
34.55,41.15,22.65,12,2
21.38,48.24,25.51,21,0
33.9,57.94,42.09,12,2
34.88,87.73,17.79,11,2
19.13,72.63,13.94,22,0
27.55,37.01,46.7,18,0
27.59,86.56,52.41,7,0
38.14,60.04,36.55,14,2
12.77,39.3,28.74,20,0
21.5,61.92,32.63,4,0
38.47,38.36,30.14,12,2
19.1,50.71,62.72,22,0
16.11,81.39,51.78,20,0
29.28,71.1,19.86,10,1
21.18,58.46,29.9,21,0
26.02,40.85,39.01,9,0
36.6,44.75,42.94,12,2
27.62,93.48,34.69,18,0
27.48,49.01,54.18,8,0
20.35,68.13,51.75,21,0
35.79,59.98,36.79,13,2
34.19,26.62,56.7,12,2
19.02,91.13,50.81,4,0
21.6,31.16,52.38,3,0
35.66,71.11,62.51,14,2
22.73,81.77,23.19,16,1
24.11,77.41,23.26,8,1
22.93,81.65,58.67,6,0
16.85,76.78,52.02,4,0
22.23,56.19,60.81,7,0
36.09,87.74,11.6,13,2
26.73,88.87,43.78,6,0
25.75,55.59,16.24,8,1
16.69,58.93,36.72,0,0
17.33,59.0,16.88,4,0
13.29,44.52,15.3,23,0
12.42,33.05,8.69,2,0
26.64,43.34,43.92,7,0
24.28,84.09,28.46,16,1
20.26,63.01,14.0,21,0
41.7,84.51,26.4,12,2
23.94,77.16,17.63,16,1
35.67,49.4,61.68,12,2
18.32,37.97,26.24,4,0
19.41,64.71,27.04,0,0
29.05,90.51,55.87,15,0
12.12,83.76,44.92,23,0
12.52,78.47,48.48,21,0
16.27,78.49,44.25,1,0
18.69,61.94,61.93,20,0
27.84,36.87,19.8,19,0
32.59,44.99,64.38,11,2
21.36,65.45,55.36,2,0
19.17,47.14,41.57,3,0
36.68,79.71,45.76,13,2
16.88,51.13,44.98,4,0
32.35,32.97,11.33,11,2
39.94,79.78,20.43,11,2
18.97,73.87,62.8,1,0
14.61,42.72,38.46,23,0
41.39,93.68,29.57,13,2
20.12,53.22,51.44,22,0
20.27,72.63,37.9,21,0
26.51,88.73,8.75,6,1
18.93,35.92,49.97,0,0
41.79,86.53,49.74,14,2
13.29,74.27,17.41,2,0
25.54,36.73,62.53,7,0
28.45,71.52,20.76,15,1
26.01,86.22,34.09,18,0
27.62,80.93,14.54,8,1
41.63,78.24,42.39,13,2
38.31,36.29,29.4,11,2
21.25,38.34,28.13,22,0
28.54,63.34,55.14,13,0
12.01,65.61,8.55,21,0
24.29,91.05,53.48,9,0
16.92,57.81,40.57,21,0
33.34,46.18,64.21,14,2
18.63,38.35,41.6,1,0
34.47,28.79,11.16,13,2
21.39,29.81,10.89,1,0
39.77,65.19,58.34,12,2
25.36,37.34,55.95,16,0
37.19,84.61,27.72,14,2
30.84,66.75,43.23,15,0
41.32,85.54,35.91,12,2
34.28,54.92,63.13,12,2
33.83,66.7,62.15,12,2
19.95,61.78,64.08,4,0
27.15,94.07,57.39,19,0
20.7,80.78,59.84,22,0
12.58,66.68,20.38,1,0
33.32,67.46,55.37,13,2
19.08,42.42,48.4,4,0
23.92,76.43,62.88,6,0
20.54,93.8,40.56,23,0
17.99,34.06,12.85,20,0
14.01,69.61,42.05,20,0
22.14,61.25,47.14,8,0
14.45,84.53,20.56,5,0
28.21,25.0,30.46,13,1
12.59,34.56,42.11,2,0
40.2,27.6,29.32,14,2
40.99,36.41,29.37,12,2
21.14,74.56,15.59,21,0
19.81,34.78,61.62,1,0
15.13,68.56,50.78,5,0
39.15,85.77,8.07,12,2
29.61,27.42,51.64,12,0
30.3,26.88,50.17,12,0
38.88,94.29,8.55,11,2
39.32,72.13,29.07,13,2
36.85,34.85,42.58,13,2
35.2,46.47,33.81,14,2
38.32,93.95,52.35,14,2
38.28,40.91,32.25,12,2
23.06,77.7,16.77,19,0
41.2,41.88,63.66,14,2
33.27,52.89,21.8,11,2
23.11,86.65,48.91,7,0
25.26,26.99,16.16,18,0
32.61,46.51,26.75,11,2
22.83,59.1,33.2,18,0
36.8,68.78,18.96,14,2
16.44,26.98,33.65,0,0
39.23,53.75,16.96,13,2
21.04,49.1,39.86,21,0
16.58,26.88,45.83,22,0
37.74,49.88,11.56,11,2
19.18,90.22,57.65,22,0
37.3,44.22,18.55,12,2
20.89,65.99,20.85,21,0
40.02,45.87,45.7,11,2
18.57,32.47,34.72,5,0
14.09,45.28,36.47,20,0
40.1,57.95,15.3,12,2
16.97,45.73,53.93,21,0
40.32,68.69,43.17,11,2
36.72,91.44,15.72,12,2
14.46,29.85,29.32,21,0
25.35,75.19,54.19,9,0
14.2,25.09,40.4,5,0
21.89,25.07,14.19,21,0
22.55,34.3,29.25,6,1
29.99,58.6,21.83,15,1
41.28,28.36,37.5,11,2
17.09,75.55,56.07,21,0
21.87,27.05,32.87,23,0
29.61,59.68,32.7,10,1
17.14,72.33,59.61,22,0
33.32,41.63,40.84,11,2
24.11,65.55,40.27,16,0
40.49,43.32,22.93,13,2
30.9,39.99,42.64,14,0
22.89,82.29,40.83,8,0
33.58,48.3,30.62,12,2
37.16,81.98,64.47,11,2
36.01,40.18,58.27,13,2
19.88,49.91,50.73,4,0
24.51,32.19,38.63,8,0
25.57,59.76,34.34,16,1
23.65,51.71,18.54,9,1
21.33,25.42,25.43,22,0
34.58,57.54,52.12,13,2
12.37,30.21,33.86,2,0
20.81,83.59,58.29,23,0
16.25,59.56,16.43,0,0
15.86,73.3,36.98,20,0
20.31,82.48,44.88,23,0
34.86,28.58,37.46,13,2
41.08,48.6,58.69,13,2
27.44,26.76,64.41,16,0
22.17,28.47,14.6,19,0
36.88,27.65,15.41,14,2
14.01,58.45,15.43,20,0
14.8,56.55,46.83,1,0
22.36,29.29,29.24,18,0
25.45,43.37,49.8,17,0
35.94,42.11,31.11,11,2
39.76,45.76,43.77,14,2
27.94,69.85,51.88,18,0
26.87,73.79,39.25,7,0
18.39,48.74,38.75,22,0
25.54,80.18,13.03,18,0
39.71,54.25,31.41,13,2
23.79,61.57,39.11,6,0
18.32,35.19,34.33,4,0
22.12,41.3,59.34,19,0
27.44,75.93,59.67,6,0
29.96,93.39,54.85,9,0
24.97,74.33,29.39,6,1
34.76,28.79,48.89,12,2
29.53,35.0,30.53,9,1
31.95,56.2,21.26,13,1
37.89,76.28,27.55,13,2
37.97,36.62,12.04,14,2
18.11,77.56,26.91,21,0
30.7,63.91,34.26,9,1
33.5,79.22,62.46,13,2
16.38,64.03,25.86,4,0
37.28,67.18,59.44,12,2
17.41,42.41,21.04,5,0
35.98,75.41,18.89,14,2
16.84,84.08,37.58,2,0
34.25,85.99,46.33,14,2
16.44,27.06,10.53,22,0
23.36,68.72,20.6,6,1
16.31,94.27,33.97,23,0
20.12,66.08,26.87,22,0
41.54,36.99,48.62,14,2
15.23,86.43,37.14,20,0
24.19,43.5,17.14,8,1
32.31,28.15,58.98,13,2
14.84,55.14,24.7,23,0
15.27,32.02,49.67,5,0
16.3,33.07,52.46,22,0
31.35,57.43,62.9,16,0
39.28,67.89,36.41,13,2
36.78,88.38,43.1,14,2
41.49,74.37,27.09,13,2
29.34,83.98,46.66,10,0
40.84,53.82,34.41,12,2
21.15,47.3,32.95,2,0
24.65,66.5,56.76,6,0
23.88,73.68,10.86,6,1
13.42,64.78,58.27,1,0
36.89,43.52,56.57,12,2
12.74,50.88,36.86,21,0
33.9,56.38,35.94,12,2
24.21,25.99,28.62,19,0
12.19,86.59,64.67,1,0
20.7,60.8,14.34,23,0
22.38,77.57,41.64,16,0
40.94,37.03,46.86,11,2
31.83,63.97,61.26,14,0
28.31,89.83,52.47,15,0
15.81,40.0,44.7,2,0
23.73,49.21,14.66,7,1
13.07,52.18,29.3,1,0
34.85,51.83,15.91,14,2
16.88,67.04,58.23,21,0
29.83,52.56,50.73,11,0
32.98,72.18,51.18,12,2
23.0,58.92,45.18,19,0
30.98,36.03,36.9,9,0
34.93,91.4,16.55,13,2
17.52,41.77,26.79,1,0
30.03,64.37,15.8,9,1
34.02,29.25,49.32,12,2
22.71,89.3,17.13,19,0
16.87,89.96,48.02,21,0
20.58,50.52,47.46,5,0
39.99,33.47,34.18,13,2
22.72,78.9,15.71,17,1
15.23,43.36,25.94,23,0
14.48,74.04,26.25,4,0
17.41,89.06,47.92,2,0
15.83,66.32,14.48,20,0
26.85,85.29,55.26,9,0
22.43,40.73,51.38,9,0
37.24,88.73,18.62,14,2
38.43,40.87,48.99,12,2
26.2,40.81,46.11,9,0
38.66,86.59,50.64,11,2
25.51,63.84,18.77,18,0
31.26,80.96,16.98,11,1
16.88,81.17,21.48,22,0
13.58,70.29,28.85,1,0
16.8,38.24,53.24,5,0
19.56,73.45,50.06,2,0
34.53,29.45,60.75,13,2
17.21,39.05,11.34,23,0
15.92,70.0,8.66,5,0
39.83,88.55,47.85,14,2
32.66,79.02,23.92,13,2
26.2,48.27,27.04,7,1
14.85,82.66,39.17,22,0
37.55,92.66,13.84,13,2
15.25,48.24,44.63,21,0
30.33,38.08,26.53,11,1
32.03,38.83,44.06,14,2
24.0,53.02,55.54,16,0
39.34,28.66,17.75,14,2
13.52,59.14,61.06,0,0
36.54,76.26,38.25,12,2
28.61,62.13,60.61,13,0
30.34,92.9,19.84,15,1
41.6,57.32,42.46,12,2
29.48,25.93,31.02,9,1
35.91,57.91,52.13,13,2
16.61,90.09,42.54,4,0
36.28,31.71,36.19,11,2
34.83,40.61,60.04,11,2
41.04,75.09,29.5,13,2
40.07,45.59,20.54,14,2
18.42,78.57,42.66,3,0
25.95,54.35,43.57,7,0
39.34,80.72,33.03,12,2
31.22,63.61,35.74,16,0
25.91,30.77,62.69,7,0
15.27,52.03,49.76,21,0
22.55,48.33,14.3,18,0
31.96,81.71,20.09,13,1
35.31,68.74,63.61,12,2
25.42,79.42,49.41,19,0
13.68,51.05,60.16,2,0
31.0,73.42,25.32,9,1
39.65,29.57,50.29,11,2
26.89,27.57,48.7,18,0
39.85,45.12,24.8,14,2
22.62,79.16,39.4,9,0
38.59,62.39,43.76,11,2
35.59,53.62,35.42,12,2
40.85,87.76,55.15,14,2
35.73,59.82,55.47,11,2
21.64,67.94,56.48,0,0
39.02,94.01,53.8,12,2
32.09,61.57,35.82,14,2
16.86,79.85,29.74,4,0
13.38,53.97,55.39,3,0
22.98,27.54,35.94,6,0
35.61,83.41,22.04,13,2
30.55,91.11,36.92,15,0
27.81,55.41,16.09,7,1
12.11,60.25,47.42,0,0
25.07,54.69,27.15,18,0
16.73,94.78,22.86,4,0
25.64,88.24,62.52,9,0
41.75,27.88,52.28,14,2
38.39,79.53,52.86,11,2
21.32,67.06,43.55,21,0
29.81,26.76,55.83,12,0
27.06,56.13,51.27,8,0
15.9,35.48,42.13,4,0
41.69,86.11,62.78,11,2
24.76,25.89,18.92,19,0
27.17,86.12,61.77,9,0
31.43,90.86,30.88,13,1
17.75,30.11,38.12,1,0
18.67,75.39,15.0,21,0
17.78,63.42,38.79,4,0
23.53,91.8,42.84,6,0
17.99,80.87,64.87,22,0
39.79,73.61,63.59,14,2
33.43,89.79,63.08,13,2
38.94,36.22,27.86,12,2
37.45,51.32,64.5,13,2
33.09,84.01,33.96,12,2
19.28,32.11,56.55,0,0
30.46,90.48,20.33,13,1
17.59,77.16,36.83,22,0
15.97,55.75,63.06,23,0
30.98,48.71,61.98,11,0
30.74,35.33,46.97,16,0
16.7,31.56,53.48,21,0
22.57,54.65,18.06,17,1
13.99,84.02,49.13,0,0
33.47,62.23,43.23,11,2
41.62,56.58,13.22,11,2
34.2,47.33,14.45,14,2
37.32,35.99,14.18,13,2
26.29,94.31,49.29,19,0
14.87,26.8,16.08,21,0
33.8,46.83,34.66,14,2
19.7,78.86,28.35,5,0
23.65,61.44,39.38,6,0
33.09,46.97,48.27,13,2
39.14,94.49,47.03,11,2
26.59,68.34,37.38,18,0
40.85,45.66,34.47,14,2
27.6,84.36,30.68,6,1
15.68,35.51,57.13,0,0
27.55,57.45,26.86,6,1
37.82,83.77,22.78,14,2
28.14,93.86,50.37,10,0
34.43,51.81,28.51,11,2
28.44,34.67,56.28,14,0
28.38,64.69,26.69,15,1
20.54,91.08,48.01,3,0
18.04,71.59,10.57,23,0
20.37,67.15,29.98,4,0
25.23,46.65,27.56,17,1
36.29,67.44,54.55,11,2
36.87,86.93,63.12,11,2
16.9,51.29,34.27,1,0
28.59,41.94,55.02,16,0
24.48,58.67,47.88,8,0
29.13,51.33,63.14,16,0
31.43,57.89,54.23,15,0
20.39,31.7,12.42,5,0
39.58,48.53,48.66,14,2
40.06,82.86,38.52,14,2
15.16,53.02,8.94,22,0
33.09,92.75,22.32,13,2
13.0,74.62,60.54,23,0
13.4,50.62,60.79,23,0
40.73,42.62,53.53,14,2
32.85,72.98,63.96,11,2
21.74,46.17,53.97,2,0
32.1,89.88,8.58,12,2
37.38,33.14,24.41,11,2
38.13,27.01,9.75,11,2
12.62,40.47,13.36,22,0
36.55,67.46,20.47,12,2
37.6,83.45,36.7,14,2
29.87,36.91,56.31,9,0
26.4,65.93,57.13,19,0
15.33,35.09,43.12,21,0
19.19,64.42,60.91,5,0
26.71,26.27,36.5,17,0
37.95,64.05,58.68,11,2
36.09,61.52,33.88,14,2
26.88,28.0,23.8,9,1
35.57,73.26,60.24,14,2
34.97,65.06,30.11,13,2
29.37,68.62,36.69,14,0
18.61,62.08,26.75,20,0
22.44,75.54,45.78,9,0
16.92,61.75,64.72,1,0
12.21,89.56,9.45,3,0
14.42,91.05,59.29,1,0
34.79,75.87,8.22,11,2
13.0,88.82,28.76,3,0
24.0,89.62,17.61,8,1
41.57,43.34,51.17,13,2
35.86,94.58,10.88,11,2
34.52,43.72,39.55,11,2
20.24,26.3,24.81,22,0
31.25,92.36,15.62,9,1
26.96,40.66,51.99,19,0
30.71,65.89,20.39,15,1
25.07,92.95,20.75,6,1
27.93,28.46,23.68,17,1
41.65,43.85,41.45,14,2
21.88,67.62,45.6,5,0
18.49,78.38,9.0,21,0
25.45,81.52,21.79,9,1
27.73,86.87,32.57,7,1
14.57,36.79,26.92,21,0
36.18,50.9,58.4,14,2
24.66,75.0,52.9,8,0
24.4,75.07,43.68,19,0
31.77,46.56,27.27,16,1
35.2,46.3,47.94,13,2
41.58,47.44,56.09,11,2
17.21,87.45,41.91,0,0
22.37,88.67,52.71,6,0
17.05,26.04,50.7,1,0
38.43,47.75,40.59,12,2
28.45,52.44,25.79,10,1
37.57,93.77,50.51,13,2
41.56,91.09,19.79,14,2
28.51,68.98,52.43,15,0
15.54,28.21,53.86,21,0
22.84,38.39,54.86,6,0
13.09,55.39,34.96,4,0
37.48,92.13,18.97,14,2
12.54,31.63,13.68,0,0
29.77,80.39,50.37,9,0
15.18,38.38,58.52,2,0
12.23,60.55,45.1,3,0
19.68,78.69,16.22,1,0
28.56,73.47,61.29,11,0
14.25,79.3,64.38,22,0
30.45,81.95,32.7,13,1
32.16,46.4,41.91,14,2
41.09,50.48,52.3,11,2
38.99,82.1,49.97,11,2
29.0,27.71,63.16,14,0
35.8,61.01,14.55,14,2
22.91,89.43,41.1,16,0
29.57,86.95,47.44,10,0
24.1,81.3,58.74,19,0
22.11,26.51,57.82,6,0
33.83,87.14,63.75,13,2
20.9,88.82,37.19,22,0
23.42,71.46,55.35,8,0
23.02,45.92,32.36,18,0
38.11,59.29,32.07,12,2
17.11,78.38,22.44,21,0
23.44,81.91,54.64,19,0
38.64,49.03,64.19,14,2
12.46,47.82,22.61,5,0
40.44,76.53,11.2,12,2
38.97,73.04,54.49,13,2
24.54,60.92,43.35,9,0
31.59,54.42,62.7,11,0
41.73,71.0,22.38,12,2
28.65,27.27,12.05,11,1
14.91,30.3,36.07,0,0
37.61,65.12,12.87,11,2
16.02,39.72,22.92,23,0
19.72,79.23,15.18,1,0
38.21,79.07,20.78,11,2
19.68,74.7,14.05,22,0
34.35,88.25,62.37,13,2
25.43,34.86,23.88,8,1
34.79,43.15,33.3,11,2
18.97,42.66,59.22,5,0
24.59,79.77,46.61,18,0
21.54,61.49,43.23,5,0
19.47,42.69,48.22,0,0
21.43,34.55,55.24,0,0
21.69,87.51,58.03,22,0
40.66,73.45,44.63,11,2
28.0,62.0,58.73,19,0
25.86,92.58,38.52,6,0
27.1,84.47,23.81,8,1
41.88,37.47,58.16,11,2
31.61,60.57,38.86,13,0
33.1,59.03,59.65,13,2
21.41,84.1,10.29,21,0
26.15,35.44,30.66,8,1
17.52,56.63,62.02,3,0
32.56,69.56,22.23,12,2
22.33,91.17,61.67,17,0
34.45,87.95,62.37,11,2
18.39,62.37,58.28,4,0
24.11,67.47,40.13,19,0
26.14,84.67,44.88,8,0
17.0,77.11,57.57,3,0
14.09,86.55,52.23,3,0
21.51,87.72,43.92,3,0
28.35,83.28,63.99,9,0
31.58,25.66,47.08,15,0
24.76,46.77,63.6,17,0
27.01,53.25,11.27,8,1
28.3,72.45,15.92,15,1
27.36,46.48,33.73,6,1
14.71,47.65,29.94,2,0
24.15,53.01,52.62,9,0
18.13,91.87,17.15,1,0
28.01,55.6,63.64,9,0
34.74,34.85,25.96,11,2
29.38,25.44,32.45,11,1
18.65,41.56,23.66,0,0
18.23,90.72,41.02,5,0
13.11,91.85,11.34,22,0
24.79,62.03,16.53,16,1
24.99,70.25,50.51,19,0
19.09,80.71,18.63,22,0
34.93,28.91,21.42,12,2
23.59,51.2,53.2,19,0
32.08,69.96,13.32,11,2
31.2,87.88,32.94,16,1
30.14,75.88,9.31,16,1
39.24,49.5,27.77,14,2
12.48,88.7,47.84,21,0
14.04,71.52,13.14,1,0
33.66,83.12,58.64,13,2
22.61,51.99,59.84,6,0
41.6,25.15,13.98,14,2
18.49,36.63,64.47,22,0
17.5,89.9,24.96,3,0
29.65,27.32,12.79,12,1
20.38,66.72,8.29,1,0
22.21,53.64,31.29,16,1
39.63,55.07,43.9,13,2
12.79,53.06,26.93,22,0
27.94,29.72,55.69,9,0
22.05,33.56,48.85,19,0
22.38,29.41,27.96,9,1
19.43,28.77,49.86,21,0
16.05,30.99,61.61,23,0
13.03,73.76,13.31,22,0
41.63,32.99,25.45,13,2
31.81,43.3,34.41,10,1
35.32,70.99,36.39,14,2
13.95,32.86,38.91,3,0
12.45,88.72,25.14,20,0
30.01,58.42,46.03,14,0
33.71,92.41,44.77,14,2
23.85,38.48,40.94,16,0
23.63,27.14,14.48,6,1
23.53,66.32,35.19,9,0
16.58,48.01,28.3,2,0
34.62,65.07,35.99,14,2
18.46,58.16,60.55,3,0
21.73,57.0,35.39,5,0
32.14,84.58,8.8,13,2
12.0,38.43,33.01,21,0
34.99,59.97,54.78,11,2
38.97,54.12,52.46,13,2
13.55,72.16,37.26,0,0
29.75,28.51,22.24,9,1
24.25,62.06,34.51,18,0
14.35,58.5,40.13,1,0
32.47,93.15,64.99,12,2
30.37,77.91,44.72,11,0
31.28,35.85,47.57,13,0
36.4,60.65,36.01,13,2
20.61,79.86,28.21,2,0
32.31,61.72,54.34,14,2
34.3,49.97,36.21,14,2
17.06,51.37,64.7,23,0
40.71,50.69,34.06,13,2
22.2,26.4,11.88,8,1
33.41,76.14,46.91,11,2
34.62,67.76,10.66,13,2
27.12,43.81,22.28,16,1
15.86,69.1,28.16,5,0
20.27,46.61,50.15,4,0
19.03,42.04,36.17,2,0
27.56,76.88,9.63,8,1
19.84,81.64,43.16,4,0
28.4,68.8,31.45,13,1
20.65,79.89,60.54,0,0
12.03,50.6,36.48,23,0
22.9,30.03,48.41,6,0
30.21,67.34,20.48,15,1
35.21,42.92,51.38,11,2
12.85,79.42,49.09,20,0
19.75,50.07,59.53,5,0
41.56,71.95,9.93,12,2
19.85,63.7,33.51,2,0
35.32,82.22,46.71,11,2
27.28,83.26,13.42,6,1
15.67,29.78,31.4,3,0
31.3,45.66,61.7,15,0
40.99,85.96,32.85,11,2
38.6,53.28,64.17,11,2
32.71,61.04,11.24,13,2
27.36,37.83,48.92,17,0
21.58,63.69,41.12,5,0
22.71,43.52,36.53,18,0
22.39,83.05,63.34,9,0
39.66,39.02,15.39,12,2
18.34,50.19,59.07,0,0
23.34,31.66,47.4,18,0
24.96,66.16,22.76,6,1
24.27,90.94,59.4,9,0
12.13,37.12,32.47,5,0
20.13,26.38,54.41,3,0
26.96,54.57,30.16,7,1
34.81,77.39,56.5,14,2
29.08,93.26,44.29,10,0
23.55,28.59,16.04,19,0
31.95,80.02,45.03,15,0
31.98,50.81,18.91,13,1
19.44,35.76,31.48,0,0
15.11,38.46,17.71,4,0
36.1,89.67,9.25,11,2
27.89,81.66,20.08,16,1
17.3,46.82,38.57,4,0
19.86,90.81,35.45,23,0
34.99,32.37,36.59,11,2
31.6,47.58,22.12,15,1
40.35,70.7,47.05,14,2
25.95,94.96,48.14,16,0
13.57,57.59,28.4,0,0
33.01,81.75,58.23,14,2
19.65,89.11,44.71,5,0
21.72,25.67,48.64,2,0
17.9,45.23,23.81,5,0
21.27,32.03,8.03,0,0
36.88,79.32,57.33,12,2
29.3,64.69,54.88,12,0
15.27,31.69,15.02,0,0
29.6,54.45,29.32,15,1
31.01,60.98,45.7,14,0
38.54,73.84,45.17,14,2
37.79,79.56,57.04,13,2
13.89,31.15,16.0,0,0
38.0,59.14,32.51,12,2
13.53,36.28,13.54,21,0
16.62,77.73,30.21,1,0
15.35,71.04,8.86,1,0
17.45,75.61,59.2,23,0
36.1,30.25,38.04,11,2
32.58,60.72,56.44,11,2
32.61,83.84,11.41,12,2
39.66,74.93,20.97,11,2
23.76,85.32,22.78,9,1
12.1,39.43,30.04,23,0
31.19,45.08,53.76,13,0
38.04,55.89,30.03,14,2
41.29,61.63,19.67,14,2
22.92,42.65,11.7,6,1
36.66,51.69,12.53,14,2
37.48,73.09,51.32,11,2
16.33,70.18,33.35,1,0
30.94,32.73,49.39,13,0
17.19,94.0,46.89,3,0
